net,sta,chan,location,lat,lon,rate
CI,KYV,HNZ,--,33.93,-116.17,100
CI,LAF,HHZ,--,33.87,-118.33,100
CI,LAF,HNZ,--,33.87,-118.33,100
CI,LAT,HNZ,--,34.04,-118.78,100
CI,LBW1,HNZ,0,33.8,-118.09,100
CI,LBW1,HNZ,2,33.8,-118.09,100
CI,LBW2,HNZ,1,33.8,-118.09,100
CI,LCG,HHZ,--,34,-118.38,100
CI,LCG,HNZ,--,34,-118.38,100
CI,LCP,HHZ,--,34.74,-120.28,100
CI,LCP,HNZ,--,34.74,-120.28,100
CI,LDF,HHZ,--,35.13,-115.18,100
CI,LDF,HNZ,--,35.13,-115.18,100
CI,LDR,HHZ,--,34.99,-118.34,100
CI,LDR,HNZ,--,34.99,-118.34,100
CI,LEO,HNZ,--,34.63,-118.31,100
CI,LFP,HHZ,--,34.31,-118.49,100
CI,LFP,HNZ,--,34.31,-118.49,100
CI,LGB,HHZ,--,33.98,-118.15,100
CI,LGB,HNZ,--,33.98,-118.15,100
CI,LJR,HHZ,--,34.81,-118.87,100
CI,LJR,HNZ,--,34.81,-118.87,100
CI,LKH,HHZ,--,33.24,-116.76,100
CI,LKH,HNZ,--,33.24,-116.76,100
CI,LLS,HHZ,--,33.68,-117.94,100
CI,LLS,HNZ,--,33.68,-117.94,100
CI,LMH,HHZ,--,33.74,-117.39,100
CI,LMH,HNZ,--,33.74,-117.39,100
CI,LMR2,HHZ,--,34.93,-117.7,100
CI,LMR2,HNZ,--,34.93,-117.7,100
CI,LMS,HHZ,--,33.82,-117.45,100
CI,LMS,HNZ,--,33.82,-117.45,100
CI,LMY,HHZ,--,34.73,-119.1,100
CI,LMY,HNZ,--,34.73,-119.1,100
CI,LOC,HHZ,--,34.69,-120.45,100
CI,LOC,HNZ,--,34.69,-120.45,100
CI,LPC,HHZ,--,34.31,-117.55,100
CI,LPC,HNZ,--,34.31,-117.55,100
CI,LRL,HHZ,--,35.48,-117.68,100
CI,LRL,HNZ,--,35.48,-117.68,100
CI,LRR2,HHZ,--,34.53,-118.03,100
CI,LRR2,HNZ,--,34.53,-118.03,100
CI,LTP,HHZ,--,33.88,-118.18,100
CI,LTP,HNZ,--,33.88,-118.18,100
CI,LUC2,HHZ,--,34.46,-116.96,100
CI,LUC2,HNZ,--,34.46,-116.96,100
CI,LUG,HHZ,--,34.37,-117.37,100
CI,LUG,HNZ,--,34.37,-117.37,100
CI,LUS,HHZ,--,33.01,-117.16,100
CI,LUS,HNZ,--,33.01,-117.16,100
CI,LVY,HNZ,--,34.17,-119.16,100
CI,LYP,HHZ,--,32.7,-116.75,100
CI,LYP,HNZ,--,32.7,-116.75,100
CI,MAG,HNZ,--,35.36,-118.92,100
CI,MCT,HHZ,--,34.23,-116.04,100
CI,MCT,HNZ,--,34.23,-116.04,100
CI,MES,HNZ,--,34.26,-119.1,100
CI,MGE,HHZ,--,33.82,-116.37,100
CI,MGE,HNZ,--,33.82,-116.37,100
CI,MIKB,HNZ,--,34.14,-118.13,200
CI,MIS,HNZ,0,33.74,-118.34,100
CI,MLAC,HHZ,--,37.63,-118.84,100
CI,MLAC,HNZ,--,37.63,-118.84,100
CI,MLS,HHZ,--,34,-117.56,100
CI,MLS,HNZ,--,34,-117.56,100
CI,MMC,HNZ,--,33.57,-117.76,100
CI,MNO,HNZ,--,33.95,-117.17,100
CI,MOP,HHZ,--,34.28,-118.9,100
CI,MOP,HNZ,--,34.28,-118.9,100
CI,MOR,HNZ,--,33.5,-117.14,100
CI,MPI,HHZ,--,34.81,-119.15,100
CI,MPI,HNZ,--,34.81,-119.15,100
CI,MPM,HHZ,--,36.06,-117.49,100
CI,MPM,HNZ,--,36.06,-117.49,100
CI,MPP,HHZ,--,34.89,-119.81,100
CI,MPP,HNZ,--,34.89,-119.81,100
CI,MRS,HNZ,--,35.43,-116.89,100
CI,MSC,HHZ,--,34.04,-116.65,100
CI,MSC,HNZ,--,34.04,-116.65,100
CI,MSJ,HHZ,--,33.81,-116.97,100
CI,MSJ,HNZ,--,33.81,-116.97,100
CI,MTA,HNZ,--,33.43,-117.38,100
CI,MTG,HHZ,--,33.2,-116.65,100
CI,MTG,HNZ,--,33.2,-116.65,100
CI,MTP,HHZ,--,35.48,-115.55,100
CI,MTP,HNZ,--,35.48,-115.55,100
CI,MUR,HHZ,--,33.6,-117.2,100
CI,MUR,HNZ,--,33.6,-117.2,100
CI,MWC,HHZ,--,34.22,-118.06,100
CI,MWC,HNZ,--,34.22,-118.06,100
CI,NBS,HHZ,--,34.78,-116.56,100
CI,NBS,HNZ,--,34.78,-116.56,100
CI,NCH,HHZ,--,34.94,-119.67,100
CI,NCH,HNZ,--,34.94,-119.67,100
CI,NEE2,HHZ,--,34.77,-114.62,100
CI,NEE2,HNZ,--,34.77,-114.62,100
CI,NEN,HNZ,--,34.78,-118.5,100
CI,NJQ,HHZ,--,34.53,-120.18,100
CI,NJQ,HNZ,--,34.53,-120.18,100
CI,NOT,HNZ,--,34.23,-118.56,100
CI,NPN,HNZ,--,35.47,-115.27,100
CI,NSS2,HHZ,--,33.56,-115.95,100
CI,NSS2,HNZ,--,33.56,-115.95,100
CI,NWH,HNZ,--,33.73,-117.75,100
CI,OAT,HHZ,--,34.34,-118.61,100
CI,OAT,HNZ,--,34.34,-118.61,100
CI,OCP,HNZ,--,32.75,-116.02,100
CI,OGC,HNZ,--,33.79,-117.84,100
CI,OLI,HHZ,--,33.95,-117.92,100
CI,OLI,HNZ,--,33.95,-117.92,100
CI,OLP,HHZ,--,32.61,-116.93,100
CI,OLP,HNZ,--,32.61,-116.93,100
CI,OSI,HHZ,--,34.61,-118.72,100
CI,OSI,HNZ,--,34.61,-118.72,100
CI,PALA,HHZ,--,33.39,-117.03,100
CI,PALA,HNZ,--,33.39,-117.03,100
CI,PASC,HHZ,10,34.17,-118.19,100
CI,PASC,HHZ,0,34.17,-118.19,100
CI,PASC,HNZ,0,34.17,-118.19,100
CI,PASC,HNZ,10,34.17,-118.19,100
CI,PDE,HHZ,--,34.44,-118.58,100
CI,PDE,HNZ,--,34.44,-118.58,100
CI,PDM,HHZ,--,34.3,-114.14,100
CI,PDM,HNZ,--,34.3,-114.14,100
CI,PDR,HHZ,--,33.96,-118.44,100
CI,PDR,HNZ,--,33.96,-118.44,100
CI,PDU,HHZ,--,34.12,-117.64,100
CI,PDU,HNZ,--,34.12,-117.64,100
CI,PDW,HNZ,--,33.92,-117.62,100
CI,PER,HHZ,--,33.86,-117.21,100
CI,PER,HNZ,--,33.86,-117.21,100
CI,PGA,HNZ,--,33.49,-117.06,100
CI,PHL,HHZ,--,35.41,-120.55,100
CI,PHL,HNZ,--,35.41,-120.55,100
CI,PLM,HHZ,--,33.35,-116.86,100
CI,PLM,HNZ,--,33.35,-116.86,100
CI,PLS,HHZ,--,33.8,-117.61,100
CI,PLS,HNZ,--,33.8,-117.61,100
CI,PMD,HHZ,--,33.65,-116.38,100
CI,PMD,HNZ,--,33.65,-116.38,100
CI,POB2,HHZ,--,33.69,-116.92,100
CI,POB2,HNZ,--,33.69,-116.92,100
CI,PSD,HHZ,--,33.82,-116.55,100
CI,PSD,HNZ,--,33.82,-116.55,100
CI,PSR,HHZ,--,34.09,-117.81,100
CI,PSR,HNZ,--,34.09,-117.81,100
CI,PTD,HNZ,--,34,-118.81,100
CI,PUT,HNZ,--,34.69,-117.97,100
CI,QAD,HNZ,--,34.42,-119.61,100
CI,QLC,HHZ,--,35.04,-119.97,100
CI,QLC,HNZ,--,35.04,-119.97,100
CI,QUG,HNZ,--,34.4,-118.5,100
CI,RAG,HHZ,--,34.68,-116.15,100
CI,RAG,HNZ,--,34.68,-116.15,100
CI,RCT,HNZ,--,36.31,-119.24,100
CI,RCU,HNZ,--,34.08,-117.52,100
CI,RFR,HHZ,--,35.11,-120.1,100
CI,RFR,HNZ,--,35.11,-120.1,100
CI,RHC2,HHZ,--,34,-118.01,100
CI,RHC2,HNZ,--,34,-118.01,100
CI,RHR,HHZ,--,33.29,-117.18,100
CI,RHR,HNZ,--,33.29,-117.18,100
CI,RIN,HHZ,--,34.28,-118.48,100
CI,RIN,HNZ,--,34.28,-118.48,100
CI,RINB,HNZ,1,34.28,-118.48,100
CI,RIO,HHZ,--,34.1,-117.98,100
CI,RIO,HNZ,--,34.1,-117.98,100
CI,RKMO,HHZ,--,33.67,-117.61,100
CI,RKMO,HNZ,--,33.67,-117.61,100
CI,RMM,HNZ,--,34.64,-116.62,100
CI,RPV,HHZ,--,33.74,-118.4,100
CI,RPV,HNZ,--,33.74,-118.4,100
CI,RRX,HHZ,--,34.88,-117,100
CI,RRX,HNZ,--,34.88,-117,100
CI,RSB,HNZ,1,33.97,-117.33,100
CI,RSB,HNZ,2,33.97,-117.33,100
CI,RSI,HHZ,--,34.85,-120.21,100
CI,RSI,HNZ,--,34.85,-120.21,100
CI,RSS,HHZ,--,33.97,-117.33,100
CI,RSS,HNZ,--,33.97,-117.33,100
CI,RUN,HHZ,--,32.97,-114.98,100
CI,RUN,HNZ,--,32.97,-114.98,100
CI,RUS,HHZ,--,34.05,-118.08,100
CI,RUS,HNZ,--,34.05,-118.08,100
CI,RVR,HHZ,--,33.99,-117.38,100
CI,RVR,HNZ,--,33.99,-117.38,100
CI,RXH,HHZ,--,33.18,-115.62,100
CI,RXH,HNZ,--,33.18,-115.62,100
CI,SAL,HHZ,--,33.28,-115.99,100
CI,SAL,HNZ,--,33.28,-115.99,100
CI,SAN,HNZ,--,33.7,-117.89,100
CI,SBB2,HHZ,--,34.69,-117.82,100
CI,SBB2,HNZ,--,34.69,-117.82,100
CI,SBC,HHZ,--,34.44,-119.71,100
CI,SBC,HNZ,--,34.44,-119.71,100
CI,SBI,HHZ,--,33.48,-119.03,100
CI,SBI,HNZ,--,33.48,-119.03,100
CI,SBPX,HHZ,--,34.23,-117.23,100
CI,SBPX,HNZ,--,34.23,-117.23,100
CI,SCI2,HHZ,--,32.98,-118.55,100
CI,SCI2,HNZ,--,32.98,-118.55,100
CI,SCZ2,HHZ,--,34,-119.64,100
CI,SCZ2,HNZ,--,34,-119.64,100
CI,SDD,HHZ,--,33.55,-117.66,100
CI,SDD,HNZ,--,33.55,-117.66,100
CI,SDG,HHZ,--,32.78,-117.14,100
CI,SDG,HNZ,--,32.78,-117.14,100
CI,SDR,HHZ,--,32.74,-116.94,100
CI,SDR,HNZ,--,32.74,-116.94,100
CI,SES,HHZ,--,34.44,-119.14,100
CI,SES,HNZ,--,34.44,-119.14,100
CI,SGL,HHZ,--,32.65,-115.73,100
CI,SGL,HNZ,--,32.65,-115.73,100
CI,SHO,HHZ,--,35.9,-116.28,100
CI,SHO,HNZ,--,35.9,-116.28,100
CI,SHU,HNZ,--,34.64,-118.16,100
CI,SIL,HNZ,--,34.35,-116.83,100
CI,SLA,HHZ,--,35.89,-117.28,100
CI,SLA,HNZ,--,35.89,-117.28,100
CI,SLB,HHZ,--,33.49,-115.87,100
CI,SLB,HNZ,--,33.49,-115.87,100
CI,SLH,HHZ,--,33.19,-116.25,100
CI,SLH,HNZ,--,33.19,-116.25,100
CI,SLM,HNZ,--,34.45,-118.42,100
CI,SLR,HHZ,--,33.83,-116.8,100
CI,SLR,HNZ,--,33.83,-116.8,100
CI,SMF2,HHZ,--,34.02,-118.45,100
CI,SMF2,HNZ,--,34.02,-118.45,100
CI,SMI,HHZ,--,34.04,-120.35,100
CI,SMI,HNZ,--,34.04,-120.35,100
CI,SMM,HHZ,--,35.31,-120,100
CI,SMM,HNZ,--,35.31,-120,100
CI,SMR,HHZ,--,35.38,-120.61,100
CI,SMR,HNZ,--,35.38,-120.61,100
CI,SMT,HNZ,--,34.33,-119.01,100
CI,SMV,HNZ,--,34.27,-118.74,100
CI,SMW,HHZ,--,35.01,-120.41,100
CI,SMW,HNZ,--,35.01,-120.41,100
CI,SNCC,HHZ,--,33.25,-119.52,100
CI,SNCC,HNZ,--,33.25,-119.52,100
CI,SNO,HHZ,--,34.04,-116.81,100
CI,SNO,HNZ,--,34.04,-116.81,100
CI,SNR,HHZ,--,32.86,-115.44,100
CI,SNR,HNZ,--,32.86,-115.44,100
CI,SOC,HHZ,--,33.39,-117.58,100
CI,SOC,HNZ,--,33.39,-117.58,100
CI,SPF,HHZ,--,34.06,-118.65,100
CI,SPF,HNZ,--,34.06,-118.65,100
CI,SPG2,HHZ,--,36.2,-118.77,100
CI,SPG2,HNZ,--,36.2,-118.77,100
CI,SQC,HNZ,--,34.87,-120.29,100
CI,SRA,HHZ,--,34.61,-115.95,100
CI,SRA,HNZ,--,34.61,-115.95,100
CI,SRI,HHZ,--,33.98,-120.08,100
CI,SRI,HNZ,--,33.98,-120.08,100
CI,SRN,HHZ,--,33.83,-117.79,100
CI,SRN,HNZ,--,33.83,-117.79,100
CI,SRT,HHZ,--,35.69,-117.75,100
CI,SRT,HNZ,--,35.69,-117.75,100
CI,SSS,HNZ,--,34.03,-117.46,100
CI,STC,HHZ,--,34.3,-119.19,100
CI,STC,HNZ,--,34.3,-119.19,100
CI,STG,HHZ,--,33.66,-117.77,100
CI,STG,HNZ,--,33.66,-117.77,100
CI,STS,HHZ,--,33.79,-118.2,100
CI,STS,HNZ,--,33.79,-118.2,100
CI,SVD,HHZ,--,34.11,-117.1,100
CI,SVD,HNZ,--,34.11,-117.1,100
CI,SWP,HHZ,--,32.79,-116.1,100
CI,SWP,HNZ,--,32.79,-116.1,100
CI,SWS,HHZ,--,32.95,-115.8,100
CI,SWS,HNZ,--,32.95,-115.8,100
CI,SYN,HHZ,--,34.61,-120.07,100
CI,SYN,HNZ,--,34.61,-120.07,100
CI,SYP,HHZ,--,34.53,-119.98,100
CI,SYP,HNZ,--,34.53,-119.98,100
CI,TA2,HHZ,--,34.38,-117.68,100
CI,TA2,HNZ,--,34.38,-117.68,100
CI,TEH,HHZ,--,35.29,-118.42,100
CI,TEH,HNZ,--,35.29,-118.42,100
CI,TEJ,HNZ,--,35.23,-118.69,100
CI,TFT,HHZ,--,35.15,-119.42,100
CI,TFT,HNZ,--,35.15,-119.42,100
CI,THC,HNZ,--,34.91,-118.66,100
CI,THM,HHZ,--,33.65,-116.08,100
CI,THM,HNZ,--,33.65,-116.08,100
CI,TIN,HHZ,--,37.05,-118.23,100
CI,TIN,HNZ,--,37.05,-118.23,100
CI,TJR,HNZ,--,35.03,-118.74,100
CI,TOR,HHZ,--,33.58,-116.23,100
CI,TOR,HNZ,--,33.58,-116.23,100
CI,TOW2,HHZ,--,35.81,-117.76,100
CI,TOW2,HNZ,--,35.81,-117.76,100
CI,TPO,HHZ,--,34.88,-118.23,100
CI,TPO,HNZ,--,34.88,-118.23,100
CI,TUQ,HHZ,--,35.44,-115.92,100
CI,TUQ,HNZ,--,35.44,-115.92,100
CI,USB,HNZ,0,34.41,-119.84,100
CI,USC,HHZ,--,34.02,-118.29,100
CI,USC,HNZ,--,34.02,-118.29,100
CI,VCP,HNZ,--,33.24,-117.02,100
CI,VCS,HHZ,--,34.48,-118.12,100
CI,VCS,HNZ,--,34.48,-118.12,100
CI,VES,HHZ,--,35.84,-119.08,100
CI,VES,HNZ,--,35.84,-119.08,100
CI,VLY,HNZ,--,33.74,-117.16,100
CI,VOG,HHZ,--,36.32,-119.38,100
CI,VOG,HNZ,--,36.32,-119.38,100
CI,VTV,HHZ,--,34.56,-117.33,100
CI,VTV,HNZ,--,34.56,-117.33,100
CI,WAS2,HHZ,--,35.74,-118.56,100
CI,WAS2,HNZ,--,35.74,-118.56,100
CI,WBM,HHZ,--,35.61,-117.89,100
CI,WBM,HNZ,--,35.61,-117.89,100
CI,WBS,HHZ,--,35.54,-118.14,100
CI,WBS,HNZ,--,35.54,-118.14,100
CI,WCS2,HHZ,--,36.03,-117.77,100
CI,WCS2,HNZ,--,36.03,-117.77,100
CI,WES,HHZ,--,32.76,-115.73,100
CI,WES,HNZ,--,32.76,-115.73,100
CI,WGR,HHZ,--,34.51,-119.27,100
CI,WGR,HNZ,--,34.51,-119.27,100
CI,WHF,HHZ,--,35.7,-118.35,100
CI,WHF,HNZ,--,35.7,-118.35,100
CI,WLH2,HHZ,--,36.15,-118.31,100
CI,WLH2,HNZ,--,36.15,-118.31,100
CI,WLS2,HNZ,--,34.58,-117.72,100
CI,WLT,HHZ,--,34.01,-117.95,100
CI,WLT,HNZ,--,34.01,-117.95,100
CI,WMD,HHZ,--,33.04,-115.58,100
CI,WMD,HNZ,--,33.04,-115.58,100
CI,WMF,HHZ,--,36.12,-117.85,100
CI,WMF,HNZ,--,36.12,-117.85,100
CI,WNM,HNZ,--,35.84,-117.91,100
CI,WNS,HNZ,0,34.12,-118.38,100
CI,WNS,HNZ,1,34.12,-118.38,100
CI,WOR,HHZ,--,35.7,-118.24,100
CI,WOR,HNZ,--,35.7,-118.24,100
CI,WRC2,HHZ,--,35.95,-117.65,100
CI,WRC2,HNZ,--,35.95,-117.65,100
CI,WRV2,HNZ,--,36.01,-117.89,100
CI,WSS,HHZ,--,34.17,-118.65,100
CI,WSS,HNZ,--,34.17,-118.65,100
CI,WTT2,HHZ,--,33.95,-118.26,100
CI,WTT2,HNZ,--,33.95,-118.26,100
CI,WVP2,HNZ,--,35.95,-117.82,100
CI,WWC,HHZ,--,33.94,-116.41,100
CI,WWC,HNZ,--,33.94,-116.41,100
CI,YEG2,HHZ,--,35.44,-119.96,100
CI,YEG2,HNZ,--,35.44,-119.96,100
CI,YUC,HNZ,--,34.2,-116.41,100
CI,YUH2,HHZ,--,32.65,-115.92,100
CI,YUH2,HNZ,--,32.65,-115.92,100
CN,BFSB,HHZ,--,48.83,-125.14,100
CN,BFSB,HNZ,--,48.83,-125.14,100
CN,CBB,HHZ,--,50.03,-125.37,100
CN,CLRS,HHZ,--,48.82,-124.13,100
CN,CLRS,HNZ,--,48.82,-124.13,100
CN,EDB,BHZ,--,49.87,-127.12,40
CN,GDR,HHZ,--,49.78,-126.06,100
CN,GDR,HNZ,--,49.78,-126.06,100
CN,GOBB,HHZ,--,48.95,-123.51,100
CN,GOBB,HNZ,--,48.95,-123.51,100
CN,HNBB,HHZ,--,49.29,-122.57,100
CN,HNBB,HNZ,--,49.29,-122.57,100
CN,HOLB,HHZ,--,50.64,-128.13,100
CN,HOLB,HNZ,--,50.64,-128.13,100
CN,HOPB,HHZ,--,49.39,-121.42,100
CN,HOPB,HNZ,--,49.39,-121.42,100
CN,LLLB,HHZ,--,50.61,-121.88,100
CN,NLLB,HHZ,--,49.23,-123.99,100
CN,NLLB,HNZ,--,49.23,-123.99,100
CN,OZB,BHZ,--,48.96,-125.5,40
CN,PACB,HHZ,--,50.44,-127.49,100
CN,PACB,HNZ,--,50.44,-127.49,100
CN,PGC,HHZ,--,48.65,-123.45,100
CN,PGC,HNZ,--,48.65,-123.45,100
CN,PHC,HHZ,--,50.71,-127.43,100
CN,PNT,HHZ,--,49.32,-119.63,100
CN,PTRF,HHZ,--,48.54,-124.41,100
CN,PTRF,HNZ,--,48.54,-124.41,100
CN,SHB,BHZ,--,49.6,-123.88,40
CN,SNB,HHZ,--,48.78,-123.17,100
CN,SNB,HNZ,--,48.78,-123.17,100
CN,SPLB,HHZ,--,49.89,-125.65,100
CN,SYMB,HHZ,--,48.56,-123.8,100
CN,SYMB,HNZ,--,48.56,-123.8,100
CN,TOFB,HHZ,--,49.15,-125.91,100
CN,VGZ,HHZ,--,48.41,-123.33,100
CN,VGZ,HNZ,--,48.41,-123.33,100
CN,WOSB,HHZ,--,50.16,-126.57,100
CN,WOSB,HNZ,--,50.16,-126.57,100
CN,WSLR,HHZ,--,50.13,-122.92,100
CN,WSLR,HNZ,--,50.13,-122.92,100
IU,COR,BHZ,0,44.59,-123.3,20
NC,AFD,HHZ,--,38.95,-120.97,100
NC,AFD,HNZ,--,38.95,-120.97,100
NC,BBGB,HHZ,--,36.58,-121.04,100
NC,BBGB,HNZ,--,36.58,-121.04,100
NC,BJOB,HNZ,--,36.61,-121.31,100
NC,BPRB,HNZ,1,36.41,-121.73,100
NC,BSG,HNZ,1,36.41,-121.26,100
NC,BSR,HNZ,--,36.67,-121.52,100
NC,CADB,HNZ,--,37.16,-121.63,100
NC,CAG,HNZ,--,37.86,-122.42,100
NC,CAL,HNZ,--,37.45,-121.8,100
NC,CAO,HNZ,1,37.35,-121.53,100
NC,CBP,HNZ,--,37.75,-121.71,100
NC,CBR,HNZ,--,37.82,-122.06,100
NC,CBSB,HNZ,1,37.82,-121.64,100
NC,CCOB,HNZ,--,37.26,-121.67,100
NC,CDOB,HNZ,--,37.73,-121.83,100
NC,CHR,HNZ,--,37.37,-121.77,100
NC,CLCB,HNZ,--,37.74,-122.06,100
NC,CMC,HNZ,2,37.78,-122.18,100
NC,CML,HNZ,1,37.48,-121.65,100
NC,CMLP,HNZ,--,37.45,-121.83,100
NC,CMM,HNZ,--,37.46,-121.49,100
NC,CMOB,HNZ,--,37.81,-121.8,100
NC,CMW,HHZ,--,37.54,-121.89,200
NC,CNI,HNZ,--,37.61,-121.96,100
NC,CPI,HNZ,--,37.99,-122.22,100
NC,CPM,HNZ,--,37.95,-122.41,100
NC,CRH,HNZ,--,37.86,-121.99,100
NC,CRPB,HNZ,--,37.91,-121.91,100
NC,CSL,HNZ,--,37.72,-122.12,100
NC,CSPB,HNZ,--,37.96,-122.31,100
NC,CTA,HNZ,--,38.03,-122.02,100
NC,CVL,HNZ,--,37.62,-121.84,100
NC,CYB,HNZ,--,37.81,-122.36,100
NC,CYD,HNZ,--,37.56,-122.1,200
NC,GAXB,HNZ,--,38.71,-122.76,100
NC,GCVB,HNZ,--,38.77,-123.01,100
NC,GDXB,HHZ,--,38.81,-122.8,100
NC,GDXB,HNZ,--,38.81,-122.8,100
NC,GMR,HNZ,1,39.13,-123.47,100
NC,GRT,HNZ,1,38.94,-122.67,100
NC,GWR,HNZ,1,39.21,-123.3,100
NC,HCBB,HNZ,1,36.93,-121.66,100
NC,HCRB,HNZ,1,36.96,-121.58,100
NC,HLP,HNZ,--,37.04,-121.63,100
NC,HMOB,HNZ,--,36.6,-121.92,100
NC,HTU,HNZ,--,36.83,-121.64,100
NC,JAR,HNZ,--,36.99,-122.06,100
NC,JBG,HNZ,--,37.34,-122.34,100
NC,JBMB,HNZ,--,37.32,-122.15,100
NC,JBNB,HNZ,--,37.12,-122.16,100
NC,JBR,HNZ,--,37.17,-122.01,100
NC,JCH,HNZ,--,37.52,-122.38,100
NC,JECB,HNZ,--,37.05,-121.81,100
NC,JELB,HNZ,--,36.93,-121.83,100
NC,JFP,HNZ,--,37.36,-122.19,100
NC,JGR,HNZ,--,37.52,-122.46,100
NC,JHU,HNZ,--,37.21,-122.17,100
NC,JJO,HNZ,--,37.21,-121.98,100
NC,JLAB,HNZ,--,37.15,-121.73,100
NC,JMGB,HNZ,--,37.64,-122.47,100
NC,JPC,HNZ,--,37.27,-122.21,100
NC,JPR,HNZ,--,37.8,-122.48,100
NC,JPSB,HNZ,--,37.2,-122.35,100
NC,JSA,HNZ,--,37.58,-122.42,100
NC,JSB,HNZ,--,37.67,-122.4,100
